"agentName","patientgetAliveTime"
"887",0
"646",17280
"840",0
"836",0
"869",0
"753",9720
"726",11520
"827",0
"707",8340
"826",0
"652",15180
"785",13920
"796",19200
"635",21180
"729",13860
"819",16020
"857",0
"662",18420
"774",15960
"716",6480
"647",16200
"680",12480
"695",15660
"740",9000
"667",18180
"736",15120
"801",22200
"862",0
"897",0
"792",26700
"638",17400
"782",22020
"831",0
"845",18840
"781",28020
"813",31020
"867",10740
"872",0
"747",10140
"866",0
"896",0
"660",11580
"873",0
"821",0
"793",26820
"766",11220
"814",0
"902",0
"676",14760
"832",0
"629",21120
"763",12780
"825",26340
"879",0
"696",15060
"806",25140
"693",11700
"643",15600
"645",16080
"666",15360
"828",0
"809",26160
"714",7380
"841",0
"655",15780
"820",0
"688",14580
"881",0
"859",0
"691",12060
"882",0
"742",12540
"721",6600
"651",18060
"800",23520
"712",7380
"891",0
"900",0
"670",17220
"823",26820
"790",15480
"871",0
"850",0
"853",17460
"829",16620
"764",13860
"889",0
"641",16260
"669",19320
"835",18600
"779",12480
"860",0
"893",0
"710",6660
"834",15420
"875",0
"717",6060
"865",0
"644",16320
"701",9600
"810",17100
"798",23400
"692",12660
"700",8700
"724",10080
"898",34260
"923",13740
"970",17100
"846",33900
"1000",20520
"876",34140
"950",10860
"839",28680
"929",18060
"1029",13260
"938",11460
"958",14760
"921",22440
"1034",15840
"901",17640
"933",18720
"843",28200
"1096",0
"914",22620
"877",14940
"1016",12000
"1060",0
"1037",23340
"1091",0
"895",16920
"1009",8460
"824",33960
"981",17040
"977",7560
"1072",0
"890",31680
"1008",22200
"1079",0
"1062",0
"856",19200
"982",8340
"1068",0
"971",16620
"1020",23940
"1043",24780
"885",31260
"985",12540
"1081",0
"1080",0
"968",9660
"888",17400
"1048",20640
"858",31140
"1067",0
"1074",0
"980",19020
"1038",25920
"998",26640
"892",16380
"959",13680
"1040",25980
"963",13500
"906",29640
"1071",0
"854",31140
"978",22020
"852",34980
"1064",11280
"837",39420
"1084",0
"1087",0
"918",22800
"939",11640
"986",19080
"983",12120
"1001",20580
"817",29460
"1075",0
"894",34560
"905",15960
"925",17640
"942",11280
"1076",0
"911",24180
"1011",11820
"1014",24360
"979",9180
"1010",12000
"1086",0
"874",32040
"1077",0
"940",15120
"936",16560
"1039",26160
"1097",0
"1044",0
"924",18420
"1015",25380
"899",30240
"1057",0
"1021",13140
"1028",26880
"951",11280
"947",14760
"972",19500
"966",13320
"990",22080
"999",10500
"994",22560
"1007",23580
"948",7620
"975",15300
"962",12480
"1078",0
"1092",0
"1005",10980
"920",19140
"1036",24240
"886",10920
"1019",11160
"849",30060
"1073",0
"880",35700
"919",27420
"1030",14040
"931",16140
"1006",22920
"1056",0
"870",32580
"1055",0
"1025",13860
"1054",14040
"915",14580
"956",12480
"861",34080
"953",11640
"883",13620
"976",20760
"1046",11760
"1050",16320
"847",34320
"910",16440
"1003",21720
"1024",14820
"1089",0
"878",36660
"1061",0
"946",7800
"945",7860
"908",28080
"1059",0
"993",25020
"863",33180
"917",16920
"1090",0
"1082",0
"822",29100
"916",22140
"1049",0
"1027",27900
"884",10860
"1013",10680
"932",16980
"848",30000
"1033",16320
"952",14820
"996",12120
"1052",14760
"887",31620
"995",21660
"840",31620
"960",7440
"1053",0
"1065",0
"836",30300
"869",37380
"997",26760
"1063",0
"827",27900
"943",11460
"826",29400
"965",12360
"1088",0
"857",33720
"992",30240
"926",20940
"937",11760
"984",17280
"1031",26820
"903",16920
"964",13200
"1058",0
"955",11520
"967",14400
"1066",14040
"862",36120
"991",20220
"897",31380
"941",14280
"954",16080
"831",32220
"957",14220
"935",16740
"949",9480
"872",32280
"866",37260
"1051",12360
"930",15240
"1070",0
"896",31200
"873",15780
"1094",0
"821",28380
"928",15120
"922",21660
"961",10800
"1032",24900
"1047",0
"814",34080
"902",17640
"904",27120
"832",29040
"1085",0
