"agentName","patientgetAliveTime"
"165",0
"166",0
"45",0
"3",0
"97",0
"106",0
"188",0
"145",0
"44",0
"10",0
"20",0
"14",0
"161",0
"17",0
"43",0
"46",0
"16",0
"41",0
"144",0
"5",0
"49",0
"50",0
"6",0
"66",0
"190",0
"117",0
"174",0
"147",0
"149",0
"33",0
"93",0
"24",0
"132",0
"183",0
"196",0
"109",0
"143",0
"139",0
"22",0
"185",0
"72",0
"129",0
"177",0
"87",0
"56",0
"140",0
"91",0
"78",0
"164",0
"175",0
"70",0
"30",0
"54",0
"57",0
"103",0
"101",0
"127",0
"115",0
"120",0
"11",0
"178",0
"151",0
"83",0
"160",0
"179",0
"193",0
"96",0
"85",0
"88",0
"182",0
"111",0
"152",0
"198",0
"195",0
"110",0
"13",0
"71",0
"65",0
"137",0
"138",0
"21",0
"133",0
"42",0
"187",0
"23",0
"76",0
"15",0
"73",0
"38",0
"112",0
"197",0
"157",0
"53",0
"25",0
"39",0
"7",0
"192",0
"75",0
"168",0
"176",0
"84",0
"94",0
"105",0
"123",0
"136",0
"59",0
"47",0
"162",0
"107",0
"191",0
"9",0
"102",0
"27",0
"32",0
"148",0
"155",0
"156",0
"104",0
"108",0
"61",0
"48",0
"55",0
"146",0
"141",0
"114",0
"18",0
"180",0
"89",0
"68",0
"82",0
"116",0
"128",0
"58",0
"37",0
"81",0
"35",0
"153",0
"125",0
"181",0
"12",0
"113",0
"119",0
"172",0
"121",0
"63",0
"4",0
"159",0
"79",0
"131",0
"189",0
"26",0
"40",0
"34",0
"92",0
"142",0
"51",0
"154",0
"130",0
"52",0
"28",0
"86",0
"60",0
"167",0
"171",0
"31",0
"173",0
"100",0
"158",0
"19",0
"99",0
"29",0
"170",0
"64",0
"194",0
"62",0
"67",0
"150",0
"169",0
"80",0
"184",0
"8",0
"134",0
"77",0
"69",0
"95",0
"98",0
"36",0
"126",0
"135",0
"118",0
"163",0
"74",0
"124",0
"90",0
"186",0
"122",0
"237",0
"214",0
"392",0
"218",0
"106",0
"44",0
"10",0
"240",0
"14",0
"350",0
"161",0
"271",0
"348",0
"255",0
"43",0
"46",0
"41",0
"144",0
"363",0
"204",0
"252",0
"6",0
"66",0
"117",0
"349",0
"397",0
"242",0
"33",0
"264",0
"266",0
"24",0
"132",0
"220",0
"109",0
"246",0
"139",0
"22",0
"210",0
"185",0
"327",0
"56",0
"140",0
"91",0
"164",0
"175",0
"57",0
"103",0
"127",0
"217",0
"115",0
"228",0
"178",0
"276",0
"151",0
"83",0
"193",0
"96",0
"223",0
"258",0
"288",0
"305",0
"347",0
"152",0
"381",0
"393",0
"342",0
"110",0
"387",0
"400",0
"395",0
"209",0
"383",0
"245",0
"137",0
"256",0
"138",0
"251",0
"232",0
"331",0
"133",0
"308",0
"42",0
"187",0
"353",0
"23",0
"15",0
"38",0
"112",0
"197",0
"279",0
"407",0
"53",0
"401",0
"332",0
"296",0
"312",0
"278",0
"39",0
"411",0
"403",0
