"agentName","patientgetAliveTime"
"617",31380
"908",0
"712",16740
"732",8940
"856",0
"707",17040
"655",16980
"648",17520
"719",13260
"735",11580
"765",18660
"882",0
"750",8880
"791",18660
"660",29460
"668",17700
"688",25020
"833",27780
"781",14820
"896",0
"729",13440
"866",0
"795",25320
"672",27960
"717",11160
"846",0
"687",24660
"680",27420
"879",0
"762",20820
"817",20340
"607",34260
"917",0
"738",12960
"711",16260
"761",19680
"805",28620
"763",16920
"843",0
"612",34140
"864",0
"854",0
"867",0
"811",34380
"742",14340
"807",0
"733",8400
"726",14460
"822",26760
"841",26340
"868",0
"764",23040
"813",34440
"835",0
"904",0
"893",0
"869",0
"918",0
"828",27120
"831",26700
"702",20460
"804",20520
"743",18360
"860",40560
"837",34440
"881",39900
"903",24300
"852",38820
"902",43020
"885",39840
"1061",15180
"1048",0
"1003",15600
"927",35280
"938",12840
"910",39120
"1114",0
"1008",40920
"1000",34500
"916",20340
"961",9840
"1100",0
"1028",0
"940",8520
"1006",36660
"901",40380
"834",36720
"894",40860
"1001",36720
"1063",0
"1062",16200
"1106",0
"1015",0
"1055",14340
"1017",0
"878",42180
"1007",35460
"1128",0
"943",35700
"838",33540
"906",40140
"939",36300
"827",32940
"970",7800
"1122",0
"1074",0
"845",35400
"998",17580
"971",11640
"1022",0
"980",33720
"1077",0
"1111",0
"911",18840
"1104",0
"947",37020
"1041",0
"875",25020
"1030",0
"909",40140
"899",23340
"1088",0
"974",10740
"1087",18900
"1016",38580
"890",39840
"989",13140
"1040",0
"862",27600
"1127",0
"991",10380
"988",14820
"1034",15060
"1118",0
"915",19860
"1086",16920
"992",37620
"1137",0
"859",40740
"996",17640
"999",36720
"949",35160
"847",39900
"1019",13020
"855",40860
"1031",0
"886",23520
"1037",0
"913",19380
"990",33960
"870",38160
"1125",0
"926",37080
"1131",0
"858",26880
"1107",0
"958",32040
"1110",0
"977",35580
"1052",16020
"1056",0
"1084",18720
"953",37860
"1078",0
"1027",0
"1105",0
"923",39840
"1080",0
"883",39180
"1010",10500
"1047",12360
"1094",0
"960",37020
"1013",37440
"1021",13740
"1045",13260
"1097",18300
"874",24600
"836",42360
"823",35160
"985",34500
"965",37080
"1095",0
"871",38580
"987",11880
"1090",0
"931",36600
"983",11580
"1054",0
"963",9120
"829",33720
"978",32400
"1053",0
"907",40500
"1133",0
"851",37620
"1099",0
"880",39240
"1044",0
"1120",0
"872",38700
"1076",17040
"1102",0
"1142",0
"997",38040
"884",39840
"1069",0
"1123",0
"984",37560
"1011",40200
"861",42060
"993",37380
"1025",0
"873",39540
"925",36780
"982",11520
"1046",0
"981",35100
"1060",14700
"914",40800
"1065",0
"888",39480
"1043",0
"1051",0
"912",44640
"933",35400
"1014",13920
"832",33240
"959",35700
"1103",0
"941",38340
"968",32160
"1070",15120
"944",9600
"956",6540
"863",44880
"995",13440
"1038",0
"929",40140
"889",40020
"948",41220
"972",30600
"936",41580
"1026",0
"850",37020
"1066",17760
"853",38460
"1071",0
"919",37620
"921",35640
"979",11100
"1058",14640
"1113",0
"1033",13800
"1124",0
"1141",0
"1091",0
"1130",0
"1020",0
"964",32040
"1136",0
"857",41520
"952",8760
"891",22260
"955",36540
"1032",0
"849",38880
"930",16560
"969",9900
"1075",0
"1092",0
"865",38700
"976",33720
"924",18780
"1126",0
"876",38220
"1093",19380
"1098",0
"897",39720
"937",36840
"1089",0
"895",22080
"848",28440
"1023",0
"1079",0
"1072",19620
"877",38220
"887",39540
"815",40320
"932",36420
"1049",15720
"1132",0
"905",39540
"1009",13080
"1121",0
"900",41520
"934",39120
"892",40620
"898",39360
"920",36360
"1029",13140
"957",33660
"1050",11640
"908",19500
"1101",0
"1039",0
"1035",14400
"1002",37140
"922",39840
"856",37500
"1115",0
"882",21240
"1081",19500
"994",12000
"1059",0
"1004",15120
"1119",0
"1057",0
"1135",0
"950",36540
"896",40020
"866",39060
"1116",0
"1082",17580
"1117",0
"1138",0
"954",7680
"951",37740
"846",36360
"946",10200
"1129",0
"1112",0
"879",39360
"928",38940
